,index,others,海通期货,国泰君安,中信期货,东证期货,银河期货,兴证期货,广发期货,华泰期货,方正中期,申万期货,国投安信,国信期货,上海中期,徽商期货,光大期货,新湖期货,永安期货,宏源期货,中信建投,南华期货,金瑞期货,中融汇信,东方财富,长江期货,平安期货,国富期货,西部期货,瑞达期货,华闻期货,鲁证期货,招金期货,中银国际,浙商期货,中辉期货,华鑫期货,铜冠金源,招商期货,同信久恒,华安期货,齐盛期货,经易期货,弘业期货,五矿经易,宝城期货,建信期货,五矿期货,瑞龙期货,东航期货,中证期货,roll_yield,spot_price,near_contract_price,dominant_contract_price,near_basis,dom_basis,near_basis_rate,dom_basis_rate,label
1625,1626,216926.0,52596.0,9151.0,28087.0,20909.0,2952.0,7092.0,0.0,4014.0,3495.0,4716.0,18214.0,25392.0,0.0,3576.0,0.0,0.0,0.0,2866.0,0.0,3258.0,0.0,0.0,7199.0,0.0,3963.0,5568.0,6081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033392001828577704,341.0,346.2,341.95,5.199999999999989,0.9499999999999886,0.015249266862169986,0.002785923753665598,0.4386606228980845
1626,1627,218447.0,65142.0,7616.0,27247.0,20879.0,2986.0,6995.0,3049.0,4176.0,3064.0,3982.0,14251.0,24678.0,0.0,3439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6680.0,0.0,3066.0,4590.0,4456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03062793787009831,341.06,345.0,342.0,3.9399999999999977,0.9399999999999977,0.011552219550812204,0.0027561132938485056,0.014619883040938995
1627,1628,203212.0,62531.0,6676.0,11586.0,18838.0,0.0,9748.0,2432.0,4227.0,3155.0,2431.0,12988.0,24933.0,0.0,3147.0,0.0,0.0,0.0,2580.0,0.0,2888.0,0.0,0.0,6951.0,0.0,0.0,4579.0,4478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2790.0,0.0,4730.0,0.0,0.0,0.0,11524.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028919942062793177,340.25,345.0,341.65,4.75,1.3999999999999773,0.013960323291697385,0.004114621601763346,-0.1024440216595998
1628,1629,213716.0,68236.0,6829.0,11731.0,19702.0,3393.0,6387.0,0.0,3766.0,3157.0,3506.0,14361.0,23961.0,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,3299.0,0.0,0.0,7060.0,0.0,3330.0,4659.0,5141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3214.0,0.0,3940.0,0.0,0.0,0.0,14644.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030388604139715673,339.45,344.95,340.85,5.5,1.400000000000034,0.016202680807188008,0.004124318750920786,-0.23470734927386075
1629,1630,167009.0,49102.0,6936.0,11489.0,17232.0,4443.0,4982.0,0.0,3156.0,2764.0,2571.0,8567.0,17488.0,0.0,2878.0,0.0,0.0,0.0,0.0,0.0,2736.0,0.0,0.0,5777.0,0.0,3268.0,4500.0,3695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2883.0,0.0,3502.0,0.0,0.0,0.0,9040.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03385670562098651,340.75,344.95,340.9,4.199999999999989,0.14999999999997726,0.012325752017608105,0.00044020542920031325,0.014667057788194347
1630,1631,148588.0,42513.0,5131.0,9520.0,15350.0,2404.0,4726.0,0.0,2920.0,2096.0,0.0,10408.0,15572.0,0.0,2077.0,3328.0,0.0,0.0,2190.0,0.0,0.0,0.0,0.0,5484.0,0.0,2323.0,2864.0,2235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3501.0,0.0,3674.0,0.0,0.0,0.0,10272.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031597498420234786,340.69,341.15,341.65,0.45999999999997954,0.9599999999999795,0.001350201062549461,0.002817810913146701,0.21952290355627108
1631,1632,300472.0,76020.0,18318.0,16758.0,31237.0,0.0,5601.0,0.0,5078.0,5368.0,4524.0,22159.0,38619.0,0.0,6684.0,4653.0,0.0,5334.0,0.0,0.0,0.0,0.0,0.0,7609.0,0.0,5595.0,6738.0,7090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7382.0,0.0,5925.0,0.0,0.0,0.0,19780.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034258200089714884,342.86,343.5,343.75,0.6399999999999864,0.8899999999999864,0.0018666511112406248,0.002595811701569195,0.6109090909090975
1632,1633,296321.0,79272.0,9921.0,16999.0,28402.0,0.0,4810.0,0.0,4632.0,4858.0,5555.0,11852.0,49931.0,0.0,0.0,4650.0,0.0,0.0,4409.0,0.0,7792.0,0.0,0.0,8310.0,0.0,5995.0,6260.0,8192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8196.0,0.0,5149.0,0.0,0.0,0.0,21136.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04032155423264968,343.15,339.15,345.1,-4.0,1.9500000000000455,-0.011656709893632544,0.005682646073146058,0.3911909591422842
1633,1634,249770.0,65103.0,12938.0,16959.0,25148.0,7721.0,5810.0,0.0,4441.0,4004.0,0.0,6557.0,39326.0,0.0,4408.0,4022.0,0.0,0.0,0.0,0.0,4231.0,0.0,0.0,6148.0,0.0,3758.0,6180.0,5682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,0.0,5053.0,0.0,0.0,0.0,18560.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03477766583630084,340.45,339.15,341.65,-1.3000000000000114,1.1999999999999886,-0.0038184755470700438,0.003524746658833955,-1.0098053563588603
1634,1635,235091.0,63158.0,9644.0,13438.0,23527.0,4146.0,4198.0,0.0,3470.0,3595.0,0.0,6300.0,42526.0,0.0,0.0,3738.0,0.0,4081.0,3969.0,0.0,3820.0,0.0,0.0,5974.0,0.0,0.0,6226.0,5185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4441.0,0.0,4763.0,0.0,0.0,0.0,18892.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03307711844467532,339.6,339.15,340.45,-0.4500000000000455,0.8499999999999659,-0.0013250883392227353,0.0025029446407536238,-0.3524746658833863
1635,1636,220834.0,57722.0,5777.0,14615.0,23860.0,4093.0,4740.0,0.0,4275.0,4521.0,0.0,6605.0,32664.0,0.0,3966.0,5354.0,0.0,0.0,0.0,0.0,4914.0,0.0,0.0,5188.0,0.0,0.0,6302.0,5268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5773.0,0.0,4627.0,0.0,0.0,0.0,16498.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033299340619836894,340.4,339.15,341.2,-1.25,0.8000000000000114,-0.0036721504112808834,0.002350176263219872,0.2198124267291911
1636,1637,227590.0,53472.0,9282.0,15488.0,25437.0,4693.0,9039.0,2974.0,4360.0,3371.0,3751.0,7373.0,37192.0,0.0,0.0,4515.0,0.0,0.0,0.0,0.0,3452.0,0.0,0.0,4977.0,0.0,2994.0,6295.0,6305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4091.0,0.0,0.0,0.0,18529.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03037286532904801,343.3,339.15,344.0,-4.150000000000034,0.6999999999999886,-0.012088552286629861,0.002039032915817085,0.8139534883720964
1637,1638,188562.0,47920.0,5596.0,12387.0,18074.0,2991.0,8787.0,0.0,3754.0,2817.0,3430.0,5811.0,30224.0,0.0,0.0,2507.0,0.0,0.0,0.0,0.0,3589.0,0.0,3035.0,3278.0,0.0,0.0,6547.0,4084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3383.0,0.0,3247.0,0.0,0.0,0.0,17101.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029630171570280927,342.9,339.15,343.85,-3.75,0.9500000000000455,-0.010936132983377034,0.0027704870224556366,-0.04362367311326953
1638,1639,151002.0,43731.0,5258.0,9735.0,13674.0,3128.0,4685.0,0.0,2852.0,2475.0,2212.0,4594.0,22596.0,0.0,0.0,0.0,0.0,0.0,1950.0,0.0,2553.0,0.0,2390.0,2792.0,0.0,0.0,4485.0,3108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3213.0,0.0,3103.0,0.0,0.0,0.0,12468.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027215373217177583,341.41,339.15,342.8,-2.2600000000000477,1.3899999999999864,-0.00661960692422614,0.004071351161360148,-0.30630105017503245
1639,1640,284323.0,72443.0,9625.0,20518.0,27802.0,3707.0,10986.0,0.0,5578.0,3421.0,0.0,12232.0,47833.0,0.0,0.0,0.0,0.0,0.0,3430.0,0.0,6048.0,0.0,4070.0,5660.0,0.0,0.0,10068.0,3807.0,0.0,0.0,0.0,0.0,0.0,0.0,3740.0,0.0,0.0,7357.0,0.0,3860.0,0.0,0.0,0.0,22138.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02815682269719597,335.9,339.15,337.15,3.25,1.25,0.009675498660315585,0.0037213456385829513,-1.6758119531365963
1640,1641,161035.0,47610.0,6382.0,11761.0,14871.0,2267.0,5483.0,1927.0,2754.0,0.0,0.0,5088.0,23052.0,0.0,1760.0,0.0,0.0,1891.0,0.0,0.0,3147.0,0.0,2869.0,2696.0,0.0,0.0,3978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2713.0,0.0,0.0,3885.0,0.0,1936.0,0.0,0.0,0.0,14965.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025724800445766367,337.69,339.15,337.4,1.4599999999999795,-0.29000000000002046,0.004323491960081638,-0.0008587758002902568,0.07409602845287494
1641,1642,290274.0,82128.0,12367.0,22412.0,24338.0,6728.0,16475.0,4033.0,5587.0,4123.0,0.0,12770.0,41062.0,0.0,0.0,3455.0,0.0,0.0,0.0,0.0,5115.0,0.0,3855.0,4867.0,0.0,0.0,10218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3539.0,0.0,0.0,4550.0,0.0,4600.0,0.0,0.0,0.0,18052.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02644768716754186,330.73,339.15,332.4,8.419999999999959,1.669999999999959,0.025458833489553356,0.005049436095909021,-1.5042117930204575
1642,1643,208584.0,62714.0,10012.0,13678.0,18727.0,0.0,6815.0,2226.0,3866.0,2466.0,3383.0,14169.0,32046.0,0.0,0.0,0.0,0.0,0.0,2881.0,0.0,2543.0,0.0,3444.0,3196.0,0.0,0.0,8398.0,2317.0,0.0,0.0,0.0,0.0,0.0,0.0,2113.0,0.0,0.0,0.0,0.0,2322.0,0.0,0.0,0.0,11268.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02637281381021107,330.11,339.15,330.7,9.039999999999964,0.589999999999975,0.027384811123564834,0.0017872830268697015,-0.5140610825521587
1643,1644,44029.0,5317.0,907.0,3618.0,4444.0,1005.0,842.0,0.0,1226.0,1195.0,0.0,2041.0,6409.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,0.0,862.0,0.0,0.0,0.0,1345.0,1643.0,3435.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025989706982463494,328.86,339.15,334.1,10.289999999999964,5.240000000000009,0.03128991060025532,0.01593383202578602,1.0176593834181484
1644,1645,47174.0,5488.0,812.0,3905.0,6229.0,998.0,845.0,1164.0,2352.0,1072.0,0.0,2781.0,6174.0,0.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,1298.0,0.0,0.0,0.0,1231.0,0.0,2935.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024639875688599766,330.19,339.15,334.45,8.95999999999998,4.259999999999991,0.027135891456434136,0.012901662679063453,0.10464942442815545
1645,1646,37693.0,6826.0,1295.0,2746.0,5129.0,566.0,0.0,1091.0,938.0,644.0,0.0,1702.0,6824.0,0.0,0.0,627.0,0.0,0.0,0.0,0.0,0.0,791.0,0.0,0.0,0.0,1058.0,0.0,2283.0,0.0,628.0,0.0,0.0,0.0,0.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025827679192663336,331.22,339.15,336.45,7.92999999999995,5.229999999999961,0.02394179095465243,0.01579010929291691,0.5944419676029128
1646,1647,49147.0,6170.0,855.0,3956.0,7281.0,1427.0,827.0,1827.0,2728.0,1326.0,0.0,2445.0,8471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0,2224.0,0.0,0.0,0.0,0.0,0.0,0.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02353301492191778,331.1,339.15,337.1,8.049999999999955,6.0,0.024312896405919604,0.018121413470250758,0.1928211213289926
1647,1648,23506.0,3693.0,572.0,3085.0,2259.0,650.0,552.0,739.0,1377.0,568.0,0.0,1700.0,2881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,0.0,0.0,0.0,504.0,0.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024896408444085534,331.2,332.15,336.45,0.9499999999999886,5.25,0.0028683574879226903,0.015851449275362306,-0.1931936394709568
1648,1649,59193.0,14804.0,0.0,5033.0,4865.0,1170.0,1164.0,1843.0,2095.0,1042.0,0.0,3819.0,9079.0,0.0,0.0,1248.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,1848.0,0.0,1222.0,0.0,0.0,0.0,0.0,0.0,0.0,1803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02630618029790309,332.8,333.5,337.75,0.6999999999999886,4.949999999999989,0.0021033653846154188,0.014873798076923128,0.38490007401924836
1649,1650,51431.0,11040.0,941.0,7151.0,4054.0,1532.0,0.0,1971.0,1050.0,904.0,0.0,2762.0,7506.0,0.0,0.0,0.0,0.0,1445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,0.0,981.0,0.0,928.0,0.0,0.0,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024698889603635827,333.83,334.2,338.35,0.37000000000000455,4.520000000000039,0.0011083485606446786,0.013539825659766969,0.17733116595242285
1650,1651,51711.0,12197.0,1310.0,8160.0,6388.0,1127.0,982.0,1313.0,776.0,855.0,0.0,2698.0,6407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,0.0,1113.0,0.0,0.0,1225.0,0.0,0.0,0.0,1128.0,0.0,0.0,0.0,0.0,1231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02561621436101119,334.0,334.7,338.95,0.6999999999999886,4.949999999999989,0.0020958083832334218,0.014820359281437101,0.17701725918276026
1651,1652,59525.0,16697.0,1437.0,7932.0,6031.0,0.0,0.0,2326.0,885.0,922.0,0.0,2424.0,7835.0,0.0,0.0,1131.0,0.0,987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0,0.0,1359.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.0,0.0,0.0,0.0,0.0,1274.0,0.0,0.0,0.0,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02376871690468329,332.1,333.45,337.55,1.349999999999966,5.449999999999989,0.00406504065040636,0.016410719662752093,-0.4147533698711235
1652,1653,56715.0,12881.0,1231.0,7196.0,6739.0,779.0,0.0,1046.0,1790.0,734.0,0.0,2499.0,9755.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,1357.0,0.0,1113.0,0.0,0.0,1035.0,0.0,0.0,0.0,1231.0,0.0,0.0,0.0,0.0,1311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02474333588579288,331.39,332.75,336.9,1.3600000000000136,5.509999999999991,0.00410392588792674,0.016626935031232026,-0.19293558919561715
1653,1654,57800.0,14107.0,1369.0,8402.0,5797.0,1055.0,0.0,0.0,1716.0,0.0,0.0,1407.0,8388.0,0.0,0.0,1320.0,0.0,0.0,0.0,849.0,0.0,0.0,0.0,0.0,0.0,2203.0,0.0,1312.0,0.0,0.0,1457.0,0.0,0.0,0.0,1569.0,0.0,0.0,0.0,0.0,987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.0,0.0,-0.023325476359065345,329.25,330.95,334.8,1.6999999999999886,5.550000000000011,0.005163249810174575,0.016856492027334857,-0.6272401433691654
1654,1655,52537.0,13154.0,1156.0,7763.0,5135.0,1106.0,0.0,878.0,2376.0,796.0,0.0,868.0,8426.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.0,0.0,0.0,0.0,0.0,0.0,729.0,727.0,1543.0,0.0,0.0,1326.0,0.0,0.0,0.0,1188.0,0.0,0.0,0.0,0.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024190066856510407,330.86,331.4,335.35,0.5399999999999636,4.490000000000009,0.0016321102581151603,0.013570694553587614,0.16400775309378599
1655,1656,43428.0,9909.0,815.0,6932.0,4794.0,1196.0,0.0,856.0,1907.0,550.0,0.0,997.0,6284.0,0.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,606.0,1001.0,0.0,0.0,687.0,0.0,0.0,0.0,1122.0,0.0,0.0,0.0,0.0,1362.0,0.0,0.0,0.0,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02369433373612679,330.3,331.05,334.85,0.75,4.550000000000011,0.002270663033605791,0.013775355737208672,-0.14932059130954156
1656,1657,24426.0,4602.0,784.0,3805.0,2801.0,518.0,0.0,718.0,512.0,440.0,0.0,1441.0,3041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,0.0,710.0,0.0,501.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023701659495555288,330.7,331.35,335.4,0.6500000000000341,4.699999999999989,0.0019655276685819345,0.014212276988206707,0.1639833035181737
1657,1658,58527.0,14990.0,1539.0,6710.0,5232.0,1017.0,885.0,0.0,1328.0,1129.0,0.0,5040.0,9836.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,0.0,0.0,0.0,0.0,0.0,1404.0,1358.0,1214.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.0,0.0,0.0,0.0,0.0,1605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024695126951842998,331.25,331.45,335.8,0.19999999999998863,4.550000000000011,0.0006037735849055981,0.013735849056603744,0.11911852293032582
1658,1659,67510.0,15715.0,0.0,7682.0,6942.0,1374.0,0.0,1180.0,1444.0,1368.0,0.0,2119.0,12893.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0,960.0,1346.0,0.0,0.0,0.0,4877.0,0.0,0.0,1482.0,0.0,0.0,0.0,0.0,1321.0,0.0,0.0,0.0,1227.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02398236309840009,332.25,332.15,336.9,-0.10000000000002274,4.649999999999977,-0.0003009781790820343,0.01399548532731365,0.3265063817156325
1659,1660,112227.0,27797.0,2187.0,14131.0,10381.0,2121.0,0.0,2545.0,1962.0,0.0,0.0,3986.0,22632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.0,0.0,2499.0,1967.0,2256.0,0.0,1705.0,0.0,0.0,0.0,0.0,2013.0,0.0,0.0,3330.0,0.0,2636.0,0.0,0.0,0.0,1696.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025520637449205606,337.68,337.0,341.9,-0.6800000000000068,4.21999999999997,-0.002013740819710952,0.01249703861644158,1.4624159110851127
1660,1661,80892.0,19342.0,1854.0,9110.0,7327.0,1076.0,0.0,1137.0,1125.0,1196.0,1150.0,2268.0,21171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,0.0,1742.0,1797.0,2653.0,0.0,1019.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,0.0,0.0,2051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025586890559563282,336.15,337.1,341.1,0.9500000000000455,4.9500000000000455,0.0028261192919829536,0.014725568942436595,-0.2345353268835985
1661,1662,83398.0,16802.0,3504.0,8100.0,6720.0,1476.0,0.0,0.0,1689.0,0.0,0.0,2727.0,16989.0,0.0,0.0,0.0,1474.0,0.0,1457.0,1348.0,0.0,0.0,0.0,0.0,0.0,1812.0,1877.0,1513.0,0.0,0.0,0.0,5656.0,0.0,0.0,1325.0,0.0,0.0,2948.0,0.0,2684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025392057173715104,335.73,336.25,340.2,0.5199999999999818,4.46999999999997,0.0015488636702112313,0.013314270395853756,-0.2645502645502746
1662,1663,106575.0,29969.0,5624.0,10601.0,7372.0,1583.0,0.0,0.0,2204.0,1735.0,0.0,2456.0,20519.0,0.0,0.0,0.0,2188.0,0.0,0.0,0.0,1415.0,0.0,0.0,0.0,0.0,1777.0,2721.0,2139.0,0.0,0.0,0.0,5468.0,0.0,0.0,2108.0,0.0,0.0,0.0,0.0,1543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025957255691908293,331.75,332.45,336.95,0.6999999999999886,5.199999999999989,0.0021100226073851314,0.015674453654860532,-0.9645347974476927
1663,1664,34762.0,4547.0,2358.0,3255.0,1892.0,671.0,0.0,717.0,1086.0,0.0,0.0,1511.0,7813.0,0.0,678.0,0.0,689.0,0.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,856.0,764.0,0.0,0.0,0.0,0.0,1420.0,0.0,0.0,1418.0,0.0,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025751231074174666,331.8,332.18,336.76,0.37999999999999545,4.9599999999999795,0.0011452682338757292,0.014948764315852792,-0.05642000237557837
1664,1665,55406.0,14805.0,2854.0,2966.0,3176.0,921.0,0.0,799.0,1158.0,0.0,655.0,1397.0,12050.0,0.0,0.0,0.0,2219.0,0.0,0.0,0.0,709.0,0.0,0.0,0.0,0.0,1064.0,873.0,700.0,0.0,0.0,0.0,2727.0,0.0,0.0,1831.0,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,1831.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026011208736648826,332.75,332.3,337.3,-0.44999999999998863,4.550000000000011,-0.0013523666416228597,0.013673929376408767,0.16009487103469328
1665,1666,56463.0,13145.0,2846.0,4431.0,2607.0,0.0,0.0,1129.0,1338.0,0.0,1011.0,1269.0,8300.0,0.0,770.0,0.0,2731.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.0,0.0,1763.0,0.0,0.0,0.0,0.0,0.0,2213.0,0.0,0.0,1967.0,0.0,0.0,5006.0,0.0,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026025118648360844,334.8,333.78,338.44,-1.0200000000000387,3.6399999999999864,-0.0030465949820789318,0.010872162485065617,0.33683961706653653
1666,1667,163904.0,31687.0,5957.0,19226.0,9194.0,3660.0,0.0,0.0,3246.0,0.0,0.0,3270.0,18227.0,0.0,0.0,0.0,6535.0,0.0,0.0,3264.0,0.0,0.0,0.0,3318.0,0.0,4872.0,3217.0,5699.0,0.0,0.0,0.0,19296.0,0.0,0.0,5307.0,0.0,0.0,5953.0,0.0,5020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02652127984815732,330.7,331.62,337.16,0.9200000000000159,6.460000000000036,0.0027819776232234084,0.01953432113698228,-0.3796417131332224
1667,1668,122761.0,21778.0,4154.0,14185.0,6564.0,3803.0,2860.0,0.0,4956.0,3437.0,3081.0,3236.0,13522.0,0.0,0.0,0.0,5164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2769.0,2717.0,6172.0,0.0,6643.0,0.0,3125.0,0.0,0.0,4999.0,0.0,0.0,5117.0,0.0,4479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02548959215866272,333.14,332.0,336.76,-1.1399999999999864,3.6200000000000045,-0.0034219847511556267,0.010866302455424082,-0.11877895236965022
1668,1669,45811.0,11164.0,4131.0,6683.0,1296.0,768.0,0.0,0.0,1137.0,0.0,1193.0,892.0,7363.0,0.0,0.0,0.0,914.0,997.0,0.0,1267.0,0.0,0.0,0.0,777.0,0.0,992.0,1077.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.0,0.0,0.0,0.0,0.0,1222.0,0.0,0.0,0.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02683746681139937,333.52,333.98,338.02,0.4600000000000364,4.5,0.001379227632525959,0.013492444231230527,0.3727590083426989
1669,1670,42755.0,10290.0,2197.0,4782.0,1521.0,0.0,0.0,0.0,974.0,0.0,1483.0,1755.0,6007.0,774.0,0.0,0.0,1558.0,761.0,0.0,1163.0,0.0,0.0,0.0,0.0,0.0,895.0,1164.0,821.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.0,0.0,0.0,0.0,0.0,1326.0,0.0,0.0,0.0,943.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026397548297784068,333.95,332.06,338.06,-1.8899999999999864,4.110000000000014,-0.005659529869740942,0.01230723162150027,0.01183221913270439
1670,1671,58058.0,15020.0,3453.0,7037.0,2234.0,0.0,0.0,0.0,1225.0,930.0,1365.0,1980.0,7185.0,0.0,0.0,0.0,0.0,1004.0,1139.0,1190.0,0.0,0.0,0.0,0.0,0.0,1181.0,2081.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,2178.0,0.0,0.0,3382.0,0.0,1966.0,0.0,0.0,0.0,1321.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026807938528024426,334.0,333.46,337.7,-0.5400000000000205,3.6999999999999886,-0.0016167664670658777,0.01107784431137726,-0.10660349422564812
1671,1672,42027.0,11464.0,2387.0,4920.0,1341.0,0.0,0.0,0.0,1287.0,0.0,1116.0,1224.0,5881.0,0.0,0.0,0.0,1147.0,843.0,0.0,1117.0,731.0,0.0,0.0,0.0,0.0,913.0,1276.0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.0,0.0,0.0,0.0,0.0,1627.0,0.0,0.0,0.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027703294467962616,334.39,334.44,338.48,0.05000000000001137,4.090000000000032,0.00014952600257189808,0.012231227010377266,0.2304419758922328
